GR,SP,RT,AC,SH,POR,PERM,SW,DEPTH,AC_line_3,AC_line_4,AC_line_5,AC_point_3,AC_point_4,AC_point_5,C_3_MASK,C_4_MASK,C_5_MASK,R_3_MASK,R_4_MASK,R_5_MASK
0.145116262,0.290345136,0.558204733,0.327270493,0.069687722,0.677672225,0.180853885,0.232932241,0.480801336,,,,0.327270493,,,1,1,1,0,1,1
0.127110861,0.268892991,0.597226783,0.321076564,0.065883642,0.699860493,0.208432776,0.197274848,0.482470785,,,,,0.321076564,0.321076564,1,1,1,1,0,0
0.122182109,0.249007104,0.618215341,0.313051493,0.060510649,0.713877632,0.227525855,0.177732264,0.484140234,,,,,0.313051493,,1,1,1,1,0,1
0.115370975,0.225317447,0.637006542,0.294924419,0.060961981,0.701521291,0.210819411,0.18152984,0.485809683,,,,0.294924419,0.294924419,,1,1,1,0,0,1
0.119199396,0.200257314,0.655924027,0.274474622,0.066087816,0.645652029,0,0.226133584,0.487479132,,,,0.274474622,0.274474622,,1,1,1,0,0,1
0.130057199,0.188482408,0.673124037,0.254504117,0.07076232,0.594898027,0,0.273980201,0.489148581,,,,,0.254504117,0.254504117,1,1,1,1,0,0
0.140824065,0.179112827,0.680600106,0.230527221,0.073846418,0.541885338,0,0.33804119,0.49081803,,,,,,,1,1,1,1,1,1
0.152482108,0.170358561,0.687520521,0.182475114,0.073233897,0.484886734,0,0.422839506,0.492487479,,,,0.182475114,,,1,1,1,0,1,1
0.156556058,0.162331487,0.697497032,0.135959199,0.065539771,0.428751744,0,0.526511919,0.494156928,,,,0.135959199,0.135959199,,1,1,1,0,0,1
0.14476161,0.158751468,0.709519359,0.101523903,0.172945905,0,0,1,0.495826377,,,,0.101523903,,0.101523903,1,1,1,0,1,0
0.126765302,0.155702858,0.715707322,0.06890746,0.149723828,0,0,1,0.497495826,,,,,,0.06890746,1,1,1,1,1,0
0.104940573,0.152486435,0.721415402,0.029077055,0.105246191,0,0,1,0.499165275,,,,,,0.029077055,1,1,1,1,1,0
0.060563624,0.149214074,0.727679135,0.004153865,0.073695975,0,0,1,0.500834725,,,,,,,1,1,1,1,1,1
0.026798949,0.147591878,0.734094411,0,0.068000602,0,0,1,0.502504174,,,,,0,,1,1,1,1,0,1
0.020478871,0.146109526,0.735988685,0.006255377,0.073137183,0,0,1,0.504173623,,,,,0.006255377,,1,1,1,1,0,1
0.026180581,0.144515299,0.735003662,0.039633772,0.016054504,0.458911845,0,0.447687319,0.505843072,,,,,,,1,1,1,1,1,1
0.044267826,0.143004978,0.727022453,0.08016468,0.02843388,0.532319139,0,0.332508392,0.507512521,,,,,,,1,1,1,1,1,1
0.069911883,0.142669352,0.712297628,0.115521691,0.041135636,0.581744503,0,0.274634465,0.50918197,,,,,,,1,1,1,1,1,1
0.093691744,0.142781227,0.700401586,0.151775839,0.054224247,0.62446024,0,0.231666382,0.510851419,,,,,,,1,1,1,1,1,1
0.114288832,0.143284667,0.68719218,0.202543935,0.070246513,0.657742643,0.158578626,0.203419241,0.512520868,,,,,,,1,1,1,1,1,1
0.141042313,0.144151703,0.670143712,0.241464913,0.083421092,0.669168936,0.171042164,0.198668715,0.514190317,,,,0.241464913,,0.241464913,1,1,1,0,1,0
0.163503597,0.145186553,0.650418003,0.259764041,0.094027381,0.651697336,0,0.222151107,0.515859766,,,,0.259764041,0.259764041,,1,1,1,0,0,1
0.180017642,0.14678078,0.640113151,0.271893818,0.106535709,0.630970571,0,0.247013142,0.517529215,,,,0.271893818,0.271893818,,1,1,1,0,0,1
0.199541681,0.150220954,0.631298462,0.281516529,0.133873498,0.612834651,0,0.270040394,0.519198664,,,,0.281516529,0.281516529,,1,1,1,0,0,1
0.243691289,0.155590983,0.620362185,0.287317193,0.158352855,0.596957417,0,0.292740513,0.520868114,,,,0.287317193,0.287317193,,1,1,1,0,0,1
0.281057044,0.159646473,0.606319299,0.289947155,0.166659503,0.593901548,0,0.302426466,0.522537563,,,,0.289947155,0.289947155,0.289947155,1,1,1,0,0,0
0.293187956,0.163953684,0.597454095,0.291630822,0.172118464,0.594964459,0,0.305000853,0.524207012,,,,0.291630822,0.291630822,0.291630822,1,1,1,0,0,0
0.301299481,0.169771214,0.58818478,0.292085535,0.193191343,0.606058593,0,0.295826933,0.525876461,,,,0.292085535,0.292085535,,1,1,1,0,0,1
0.332336064,0.176567657,0.576415023,0.291999508,0.214951965,0.632099914,0,0.271647608,0.52754591,,,,0.291999508,0.291999508,,1,1,1,0,0,1
0.363436304,0.179756111,0.56242265,0.293167015,0.228373702,0.654819637,0,0.253698014,0.529215359,,,,0.293167015,0.293167015,,1,1,1,0,0,1
0.381723608,0.182273312,0.554845554,0.296976773,0.246727847,0.678668704,0.181914612,0.233373158,0.530884808,,,,0.296976773,0.296976773,,1,1,1,0,0,1
0.404403139,0.184370979,0.548026166,0.309167998,0.276429753,0.700259085,0.20896314,0.216177391,0.532554257,,,,0.309167998,0.309167998,,1,1,1,0,0,1
0.439586421,0.186021144,0.542949511,0.32252673,0.292903351,0.713213313,0.22673031,0.2067759,0.534223706,,,,0.32252673,0.32252673,,1,1,1,0,0,1
0.458001037,0.186300833,0.540827924,0.331559543,0.30128522,0.703779977,0.213736409,0.215949821,0.535893155,,,,0.331559543,0.331559543,,1,1,1,0,0,1
0.46598525,0.185965207,0.543277852,0.338232764,0.312375078,0.687238424,0.192521877,0.230087614,0.537562604,,,,0.338232764,0.338232764,,1,1,1,0,0,1
0.477597825,0.184902389,0.548101937,0.338662898,0.299501386,0.663522221,0.164677804,0.251038289,0.539232053,,,,,0.338662898,,1,1,1,1,0,1
0.463066193,0.183224255,0.556916627,0.331768465,0.272776118,0.632830665,0,0.279356545,0.540901503,,,,,,,1,1,1,1,1,1
0.432447916,0.181937685,0.570378602,0.3190365,0.246405468,0.619411413,0,0.288302896,0.542570952,,,,,,,1,1,1,1,1,1
0.402366164,0.180231582,0.580481398,0.301536193,0.214081541,0.605660001,0,0.299695625,0.544240401,,,,,0.301536193,,1,1,1,1,0,1
0.364964035,0.176847346,0.591998586,0.270025808,0.161920523,0.581080183,0,0.324571884,0.54590985,,,,0.270025808,0.270025808,,1,1,1,0,0,1
0.29419735,0.171421379,0.608642942,0.241047069,0.126168626,0.538895901,0,0.374224839,0.547579299,,,,,,,1,1,1,1,1,1
0.238535197,0.167505734,0.630591266,0.22306747,0.113552838,0.514050355,0,0.401490584,0.549248748,,,,,,,1,1,1,1,1,1
0.21886566,0.163646026,0.643750158,0.2066978,0.102968041,0.494585797,0,0.426949991,0.550918197,,,,,,,1,1,1,1,1,1
0.203433757,0.158919282,0.656025055,0.183986727,0.092791592,0.482628048,0,0.441685157,0.552587646,,,,0.183986727,,,1,1,1,0,1,1
0.18803823,0.15338144,0.669689086,0.164360329,0.089728986,0.477844948,0,0.443534164,0.554257095,,,,0.164360329,0.164360329,,1,1,1,0,0,1
0.184173434,0.15083627,0.683807744,0.15307853,0.087246663,0.476981333,0,0.438399613,0.555926544,,,,0.15307853,,,1,1,1,0,1,1
0.181081597,0.148766572,0.689187483,0.144377535,0.080885039,0.474124759,0,0.440959777,0.557595993,,,,0.144377535,,,1,1,1,0,1,1
0.170214701,0.146948593,0.692243578,0.137900946,0.080809818,0.473261144,0,0.441045116,0.559265442,,,,,,0.137900946,1,1,1,1,1,0
0.17018742,0.145410304,0.693354886,0.137040678,0.08846096,0.483159503,0,0.423067076,0.560934891,,,,,0.137040678,0.137040678,1,1,1,1,0,0
0.183946093,0.144934832,0.693051802,0.142607841,0.095209439,0.502291902,0,0.391577061,0.562604341,,,,,0.142607841,0.142607841,1,1,1,1,0,0
0.19554048,0.144599206,0.692369863,0.151984761,0.100496465,0.526074537,0,0.355549866,0.56427379,,,,,,,1,1,1,1,1,1
0.202642611,0.14398389,0.692445634,0.17237311,0.106503471,0.552580881,0,0.318726176,0.565943239,,,,0.17237311,,,1,1,1,0,1,1
0.211017851,0.142949041,0.693531685,0.192675433,0.105794236,0.578024314,0,0.286084087,0.567612688,,,,0.192675433,0.192675433,,1,1,1,0,0,1
0.208999063,0.142277787,0.69625944,0.204522551,0.102312536,0.579751545,0,0.282969221,0.569282137,,,,0.204522551,0.204522551,,1,1,1,0,0,1
0.201633217,0.141550596,0.699492335,0.212178936,0.102108363,0.572576895,0,0.290450589,0.570951586,,,,,0.212178936,0.212178936,1,1,1,1,0,0
0.201296753,0.14043184,0.704518475,0.209880791,0.096853575,0.553112336,0,0.313236047,0.572621035,,,,,0.209880791,,1,1,1,1,0,1
0.192757827,0.138865581,0.713105852,0.199643603,0.088632896,0.523882283,0,0.35011663,0.574290484,,,,,0.199643603,,1,1,1,1,0,1
0.178435349,0.137579012,0.726138459,0.187747327,0.081271895,0.517836976,0,0.353629743,0.575959933,,,,,0.187747327,,1,1,1,1,0,1
0.16628625,0.135928847,0.733917612,0.177190611,0.076070838,0.52481233,0,0.340430676,0.577629382,,,,,0.177190611,,1,1,1,1,0,1
0.157465421,0.133271802,0.739751976,0.173405432,0.074415956,0.552846609,0,0.30007965,0.579298831,,,,,,,1,1,1,1,1,1
0.154710049,0.129272249,0.742782815,0.17909549,0.075812934,0.604995682,0,0.237625875,0.58096828,,,,,,,1,1,1,1,1,1
0.157729137,0.125999888,0.74081277,0.191987219,0.081905908,0.633893576,0,0.208539569,0.58263773,,,,,,,1,1,1,1,1,1
0.167759419,0.122084242,0.732680019,0.208897628,0.088289024,0.661994287,0.163086714,0.18461626,0.584307179,,,,0.208897628,,0.208897628,1,1,1,0,1,0
0.176434749,0.116238743,0.720026267,0.235246405,0.094070365,0.683119644,0.187483426,0.169966433,0.585976628,,,,0.235246405,,,1,1,1,0,1,1
0.184346213,0.107959949,0.699517591,0.256347548,0.104021148,0.693283731,0.199946964,0.167776071,0.587646077,,,,,,,1,1,1,1,1,1
0.201396783,0.102617889,0.670724623,0.263352587,0.120483999,0.684979738,0.189604879,0.184289128,0.589315526,,,,,0.263352587,,1,1,1,1,0,1
0.228914129,0.097163954,0.655242088,0.26567531,0.141922242,0.673221285,0.175550252,0.200105251,0.590984975,,,,0.26567531,0.26567531,,1,1,1,0,0,1
0.263479044,0.090003916,0.641376001,0.265331203,0.187184337,0.663389358,0.164677804,0.214228822,0.592654424,,,,0.265331203,0.265331203,,1,1,1,0,0,1
0.33129939,0.080438552,0.627004774,0.265257466,0.237840916,0.663389358,0.164677804,0.219477158,0.594323873,,,,,,,1,1,1,1,1,1
0.399710822,0.074984617,0.612886116,0.266646184,0.268402502,0.676210722,0.178997613,0.212749616,0.595993322,,,,,,,1,1,1,1,1,1
0.438013222,0.069530682,0.610360417,0.269214698,0.283092265,0.696073872,0.203659507,0.195767196,0.597662771,,,,0.269214698,,,1,1,1,0,1,1
0.455563942,0.062174862,0.612456747,0.27479415,0.273861463,0.729156979,0.249801114,0.167278261,0.59933222,,,,0.27479415,,,1,1,1,0,1,1
0.445397256,0.051938245,0.622306973,0.279734546,0.244729094,0.779578821,0.335454787,0.126386755,0.601001669,,,,0.279734546,,,1,1,1,0,1,1
0.411832641,0.045785087,0.641199202,0.280828315,0.208644071,0.804225071,0.384513392,0.103971099,0.602671119,,,,,,0.280828315,1,1,1,1,1,0
0.365818837,0.03960396,0.655494658,0.27963623,0.171387737,0.818840098,0.416070008,0.090487569,0.604340568,,,,,,0.27963623,1,1,1,1,1,0
0.314194258,0.031576887,0.671936959,0.275900209,0.113155237,0.820102305,0.418987006,0.085040109,0.606010017,,,,0.275900209,,0.275900209,1,1,1,0,1,0
0.221830185,0.021200425,0.696840351,0.273565196,0.062788798,0.800637747,0.377088305,0.090217329,0.607679466,,,,0.273565196,0.273565196,0.273565196,1,1,1,0,0,0
0.12778379,0.015718521,0.734119668,0.27453607,0.034677298,0.78569056,0.347122779,0.089705297,0.609348915,,,,,0.27453607,,1,1,1,1,0,1
0.068265934,0.010795995,0.756800445,0.276539265,0.019493219,0.775659337,0.3280297,0.090288445,0.611018364,,,,,0.276539265,,1,1,1,1,0,1
0.033437304,0.006041282,0.777485919,0.278874278,0.02026693,0.77712084,0.330681517,0.084058713,0.612687813,,,,,0.278874278,,1,1,1,1,0,1
0.035137814,0.001594227,0.80046978,0.279697677,0.025618432,0.794326712,0.364094405,0.067687888,0.614357262,,,,,,0.279697677,1,1,1,1,1,0
0.04837815,0.000447502,0.829843659,0.278345828,0.027316297,0.804822959,0.3858393,0.054645275,0.616026711,,,,,,0.278345828,1,1,1,1,1,0
0.053225058,0,0.847220468,0.2753226,0.025962303,0.807280941,0.390877751,0.049368493,0.61769616,,,,0.2753226,0.2753226,,1,1,1,0,0,1
0.051861013,0.000867036,0.865784356,0.266351235,0.024533087,0.793396665,0.362238133,0.053436309,0.619365609,,,,0.266351235,0.266351235,,1,1,1,0,0,1
0.049833132,0.00355205,0.891369687,0.255573307,0.026177223,0.75931708,0.298594537,0.068868408,0.621035058,,,,0.255573307,0.255573307,,1,1,1,0,0,1
0.053061373,0.006404878,0.926451645,0.248482242,0.028917449,0.743639142,0.272341554,0.071471241,0.622704508,,,,0.248482242,0.248482242,,1,1,1,0,0,1
0.059290514,0.010264586,0.946909807,0.243320634,0.02979862,0.739852521,0.266507558,0.069622234,0.624373957,,,,0.243320634,0.243320634,,1,1,1,0,0,1
0.061673047,0.016837277,0.966610259,0.239842694,0.024307421,0.755198299,0.291699814,0.055797349,0.626043406,,,,0.239842694,,,1,1,1,0,1,1
0.050424218,0.02743749,0.985022605,0.23834337,0.016247931,0.791470139,0.35852559,0.030650851,0.627712855,,,,0.23834337,,,1,1,1,0,1,1
0.033737394,0.035268781,1,0.238540002,0.013067119,0.8076131,0.391673296,0.019016328,0.629382304,,,,,0.238540002,,1,1,1,1,0,1
0.02702629,0.044246798,0.994948602,0.239093032,0.013658149,0.811001129,0.399098382,0.018077601,0.631051753,,,,,,,1,1,1,1,1,1
0.028554021,0.057252335,0.980324805,0.239314244,0.022910443,0.793064505,0.361442588,0.030650851,0.632721202,,,,0.239314244,,,1,1,1,0,1,1
0.049296607,0.076411031,0.95125401,0.237519971,0.036181736,0.747824354,0.279236277,0.063548956,0.634390651,,,,0.237519971,,0.237519971,1,1,1,0,1,0
0.07730501,0.088437657,0.905614629,0.232554996,0.044316448,0.714674816,0.228586582,0.095920806,0.6360601,,,,0.232554996,,0.232554996,1,1,1,0,1,0
0.094273737,0.100716004,0.879397873,0.225316456,0.048786778,0.679399455,0.182975338,0.128875804,0.637729549,,,,0.225316456,0.225316456,0.225316456,1,1,1,0,0,0
0.103976648,0.116070929,0.856085672,0.213223547,0.068505663,0.636816581,0,0.171488309,0.639398998,,,,0.213223547,0.213223547,0.213223547,1,1,1,0,0,0
0.143406658,0.136292443,0.833632208,0.202482487,0.099959165,0.596226666,0,0.217997952,0.641068447,,,,0.202482487,0.202482487,,1,1,1,0,0,1
0.200623824,0.14678078,0.809132928,0.19864815,0.120333555,0.588653425,0,0.233757183,0.642737896,,,,0.19864815,0.19864815,,1,1,1,0,0,1
0.235707076,0.15617833,0.800191953,0.197554381,0.13111178,0.594233708,0,0.230457416,0.644407346,,,,0.197554381,0.197554381,0.197554381,1,1,1,0,0,0
0.253148672,0.166023382,0.795292097,0.201646799,0.119667304,0.613366106,0,0.211867782,0.646076795,,,,0.201646799,0.201646799,,1,1,1,0,0,1
0.233861067,0.177155004,0.796706489,0.208737864,0.101678523,0.642396864,0,0.183137054,0.647746244,,,,0.208737864,0.208737864,,1,1,1,0,0,1
0.203206416,0.181406276,0.806354659,0.214575396,0.09461841,0.650501561,0,0.172924845,0.649415693,,,,0.214575396,0.214575396,0.214575396,1,1,1,0,0,0
0.190302545,0.184370979,0.815876544,0.218520339,0.094435728,0.648907195,0,0.17163054,0.651085142,,,,0.218520339,0.218520339,0.218520339,1,1,1,0,0,0
0.190075204,0.186720367,0.827469502,0.21741428,0.08672011,0.636152262,0,0.180050634,0.652754591,,,,0.21741428,,0.21741428,1,1,1,0,1,0
0.176216501,0.189069754,0.844113859,0.212412437,0.071901395,0.615226201,0,0.19546851,0.65442404,,,,0.212412437,,0.212412437,1,1,1,0,1,0
0.148144443,0.190300386,0.867729144,0.206919012,0.065518279,0.603268451,0,0.200745292,0.656093489,,,,0.206919012,,0.206919012,1,1,1,0,1,0
0.136168123,0.191782738,0.8820246,0.200737372,0.065109931,0.592905069,0,0.207415941,0.657762938,,,,0.200737372,,0.200737372,1,1,1,0,1,0
0.13755945,0.194803379,0.895840174,0.185178813,0.077725719,0.576762107,0,0.220814132,0.659432387,,,,0.185178813,,0.185178813,1,1,1,0,1,0
0.165167732,0.200732785,0.906119769,0.162148212,0.091706248,0.540091676,0,0.260795358,0.661101836,,,,0.162148212,0.162148212,,1,1,1,0,0,1
0.193321633,0.205851094,0.907887758,0.139080742,0.089342131,0.503089085,0,0.30970871,0.662771285,,,,0.139080742,,,1,1,1,0,1,1
0.191821183,0.212311909,0.896749425,0.112252673,0.079262395,0.459244005,0,0.382360471,0.664440735,,,,,,0.112252673,1,1,1,1,1,0
0.177798794,0.222744308,0.87523047,0.072459137,0.067452556,0.419916296,0,0.464925755,0.666110184,,,,,0.072459137,0.072459137,1,1,1,1,0,0
0.159338711,0.23997315,0.834566716,0.03673344,0.063680715,0.40636418,0,0.511335837,0.667779633,,,,,0.03673344,0.03673344,1,1,1,1,0,0
0.153318723,0.251943838,0.766751699,0.024849453,0.068065078,0.440576629,0,0.468837117,0.669449082,,,,0.024849453,0.024849453,,1,1,1,0,0,1
0.163476316,0.265424848,0.725027151,0.025709721,0.24626577,0,0,1,0.671118531,,,,0.025709721,0.025709721,,1,1,1,0,0,1
0.190593542,0.284555574,0.68509585,0.058535087,0.351286295,0,0,1,0.67278798,,,,0.058535087,0.058535087,0.058535087,1,1,1,0,0,0
0.270881264,0.314286513,0.640390978,0.111220351,0.520180962,0,0,1,0.674457429,,,,0.111220351,,,1,1,1,0,1,1
0.379786663,0.333585053,0.583436466,0.156728524,0.697833609,0,0,1,0.676126878,,,,,,,1,1,1,1,1,1
0.475206198,0.354337976,0.556613543,0.20215067,0.87210127,0,0,1,0.677796327,,,,,,0.20215067,1,1,1,1,1,0
0.555202925,0.382027186,0.53398328,0.257318422,1,0,0,1,0.679465776,,,,0.257318422,0.257318422,,1,1,1,0,0,1
0.610310366,0.423113498,0.511100447,0.303023227,1,0,0,1,0.681135225,,,,0.303023227,,,1,1,1,0,1,1
0.638000491,0.447838004,0.484757407,0.319368318,1,0,0,1,0.682804674,,,,0.319368318,,,1,1,1,0,1,1
0.636454573,0.473289702,0.474225242,0.326410225,1,0,0,1,0.684474124,,,,,0.326410225,,1,1,1,1,0,1
0.615257304,0.505929406,0.465082212,0.320044242,0.85009349,0,0,1,0.686143573,,,,,0.320044242,,1,1,1,1,0,1
0.545709167,0.552945125,0.454398505,0.305407398,0.678823959,0,0,1,0.687813022,,,,,0.305407398,,1,1,1,1,0,1
0.465730628,0.579599485,0.439118026,0.292724591,0.582572159,0,0,1,0.689482471,0.292724591,,,,0.292724591,,0,1,1,1,0,1
0.415188193,0.605694468,0.430404364,0.281442792,0.504513314,0,0,1,0.69115192,0.281442792,,,0.281442792,,,0,1,1,0,1,1
0.370538434,0.636152598,0.421589675,0.270013518,0.470921361,0,0,1,0.692821369,0.270013518,,,0.270013518,,,0,1,1,0,1,1
0.350159593,0.67598031,0.411411108,0.262369424,0.465107782,0,0,1,0.694490818,0.262369424,,,0.262369424,,,0,1,1,0,1,1
0.346558513,0.694216032,0.397140909,0.262676662,0.469814524,0,0,1,0.696160267,0.262676662,,,,,,0,1,1,1,1,1
0.349477571,0.708564077,0.389083929,0.266547868,0.48556814,0,0,1,0.697829716,0.266547868,,,,,,0,1,1,1,1,1
0.359135013,0.719304134,0.381052206,0.27480644,0.533914333,0,0,1,0.699499165,0.27480644,,,,,,0,1,1,1,1,1
0.38777997,0.726408234,0.371984947,0.281627135,0.569633992,0,0,1,0.701168614,0.281627135,,,,,,0,1,1,1,1,1
0.408022407,0.7247301,0.360518273,0.281614846,0.55212878,0,0,1,0.702838063,0.281614846,,,,,,0,1,1,1,1,1
0.398192185,0.720338983,0.355441618,0.279169227,0.559479035,0,0,1,0.704507513,0.279169227,,,0.279169227,0.279169227,,0,1,1,0,0,1
0.402347977,0.712339878,0.351046902,0.275138257,0.603666531,0,0,1,0.706176962,0.275138257,,,0.275138257,0.275138257,,0,1,1,0,0,1
0.426664363,0.699054651,0.347182583,0.273208799,0.660104451,0,0,1,0.707846411,0.273208799,,,0.273208799,0.273208799,,0,1,1,0,0,1
0.456255058,0.690999608,0.343469805,0.277374954,0.684616046,0,0,1,0.70951586,0.277374954,,,0.277374954,,,0,1,1,0,1,1
0.468640592,0.682748783,0.342333241,0.287145139,0.692439124,0,0,1,0.711185309,0.287145139,,,0.287145139,,,0,1,1,0,1,1
0.472532669,0.671729037,0.341853358,0.311122035,0.692159728,0,0,1,0.712854758,0.311122035,,,,,,0,1,1,1,1,1
0.472396264,0.65363316,0.342206956,0.340014747,0.683412495,0,0,1,0.714524207,0.340014747,,,,,,0,1,1,1,1,1
0.468040412,0.640124182,0.344075973,0.355954283,0.680425111,0,0,1,0.716193656,0.355954283,,,0.355954283,0.355954283,,0,1,1,0,0,1
0.466539962,0.623230967,0.347233097,0.366265208,0.309785295,0.407094931,0,0.842734824,0.717863105,0.366265208,,,0.366265208,0.366265208,,0,1,1,0,0,1
0.455936781,0.596017229,0.352461294,0.366252919,0.279427884,0.432471933,0,0.764322694,0.719532554,0.366252919,,,0.366252919,,,0,1,1,0,1,1
0.424027208,0.547575096,0.362488319,0.355647044,0.248092587,0.47997077,0,0.63948626,0.721202003,0.355647044,,,0.355647044,,,0,1,1,0,1,1
0.390789964,0.515019299,0.382087743,0.340358855,0.230995723,0.51730552,0,0.548031518,0.722871452,0.340358855,,,0.340358855,,,0,1,1,0,1,1
0.373857612,0.48044974,0.396105372,0.322563598,0.211910851,0.557231117,0,0.469320703,0.724540902,0.322563598,,,0.322563598,,,0,1,1,0,1,1
0.354724599,0.437042009,0.41105751,0.29813199,0.180790475,0.593502956,0,0.40578597,0.726210351,0.29813199,,,,0.29813199,,0,1,1,1,0,1
0.316976911,0.373580578,0.430303336,0.274622097,0.145414688,0.62034146,0,0.358750071,0.7278798,0.274622097,,,,,,0,1,1,1,1,1
0.266761847,0.340549309,0.459121562,0.263168244,0.126652195,0.61622268,0,0.347357342,0.729549249,0.263168244,,,0.263168244,,,0,1,1,0,1,1
0.237907736,0.310175085,0.472937135,0.253398058,0.114906832,0.607719391,0,0.350244638,0.731218698,0.253398058,,,0.253398058,0.253398058,,0,1,1,0,0,1
0.220093301,0.278989763,0.484201753,0.239805825,0.098014142,0.601806949,0,0.351624282,0.732888147,0.239805825,,,0.239805825,,,0,1,1,0,1,1
0.19283967,0.241035968,0.492258733,0.225033796,0.082389478,0.600345446,0,0.34912101,0.734557596,0.225033796,,,0.225033796,,,0,1,1,0,1,1
0.165731538,0.225820887,0.497032304,0.216062431,0.077983623,0.594167276,0,0.354497354,0.736227045,0.216062431,,,0.216062431,0.216062431,0.216062431,0,1,1,0,0,0
0.158538471,0.214493483,0.495819968,0.207951333,0.074598637,0.5754999,0,0.380056324,0.737896494,0.207951333,,,0.207951333,0.207951333,0.207951333,0,1,1,0,0,0
0.152300236,0.206382503,0.493673124,0.201413297,0.076189043,0.538563741,0,0.435512317,0.739565943,0.201413297,,,,0.201413297,0.201413297,0,1,1,1,0,0
0.154091682,0.200704816,0.491172682,0.198033673,0.088589912,0.480967249,0,0.538416681,0.741235392,0.198033673,,,,,,0,1,1,1,1,1
0.174343212,0.201012474,0.488545955,0.198476097,0.099432612,0.465355743,0,0.571912158,0.742904841,0.198476097,,,0.198476097,,,0,1,1,0,1,1
0.193048824,0.202718577,0.488369156,0.199238048,0.10388145,0.464292832,0,0.574273198,0.74457429,0.199238048,,,,,0.199238048,0,1,1,1,1,0
0.201105786,0.205711249,0.488899553,0.197947647,0.107986417,0.472596825,0,0.556707629,0.74624374,0.197947647,,,,,,0,1,1,1,1,1
0.209453745,0.210326117,0.490591771,0.193670886,0.108276559,0.478642131,0,0.543352108,0.747913189,0.193670886,,,,,,0,1,1,1,1,1
0.211354315,0.212200034,0.493319526,0.187341772,0.10736315,0.466219358,0,0.566862946,0.749582638,0.187341772,,,0.187341772,0.187341772,,0,1,1,0,0,1
0.21059045,0.213206914,0.494026722,0.179009463,0.107599562,0.449013486,0,0.603629743,0.751252087,0.179009463,,,0.179009463,,0.179009463,0,1,1,0,1,0
0.21249102,0.212759412,0.493218498,0.165589284,0.102129854,0.438982263,0,0.627211697,0.752921536,0.165589284,,,,,0.165589284,0,1,1,1,1,0
0.204925114,0.209794708,0.489480464,0.150977019,0.095918674,0.448614894,0,0.607726006,0.754590985,0.150977019,,,,,0.150977019,0,1,1,1,1,0
0.195549574,0.206382503,0.480590003,0.143849084,0.09456468,0.46695011,0,0.574059851,0.756260434,0.143849084,,,,,0.143849084,0,1,1,1,1,0
0.194876645,0.202159199,0.474730382,0.138957847,0.092275785,0.482960207,0,0.545599363,0.757929883,0.138957847,,,0.138957847,,0.138957847,0,1,1,0,1,0
0.191666591,0.196341668,0.46962847,0.138195895,0.093070988,0.491397064,0,0.532627866,0.759599332,0.138195895,,,,0.138195895,0.138195895,0,1,1,1,0,0
0.19283967,0.187307714,0.465360038,0.142202286,0.098863075,0.492327111,0,0.533765717,0.761268781,0.142202286,,,,0.142202286,0.142202286,0,1,1,1,0,0
0.202233397,0.182553001,0.462228172,0.148347057,0.105611554,0.491662791,0,0.537165045,0.76293823,0.148347057,,,,,,0,1,1,1,1,1
